district,date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean
"Hisar, Haryana",2024-06-03,44.3,30.5,0.0,19.5,26
"Hisar, Haryana",2024-06-04,43.0,30.5,0.0,18.7,20
"Hisar, Haryana",2024-06-05,40.8,31.6,0.9,19.7,27
"Hisar, Haryana",2024-06-06,40.1,27.7,0.0,16.6,30
"Hisar, Haryana",2024-06-07,40.9,27.2,0.0,17.3,33
"Hisar, Haryana",2024-06-08,39.1,27.0,0.0,20.1,30
"Hisar, Haryana",2024-06-09,41.0,26.1,0.0,15.0,28
"Hisar, Haryana",2024-06-10,41.6,26.9,0.0,16.1,23
"Hisar, Haryana",2024-06-11,42.2,28.0,0.0,17.7,22
"Hisar, Haryana",2024-06-12,43.9,27.3,0.0,16.9,21
"Hisar, Haryana",2024-06-13,43.5,29.7,0.0,18.4,23
"Hisar, Haryana",2024-06-14,42.5,32.2,0.0,29.7,29
"Hisar, Haryana",2024-06-15,43.0,31.5,0.0,24.9,28
"Hisar, Haryana",2024-06-16,43.7,32.8,0.0,21.1,28
"Hisar, Haryana",2024-06-17,44.0,33.5,0.0,21.6,26
"Hisar, Haryana",2024-06-18,43.5,34.0,0.0,22.7,29
"Hisar, Haryana",2024-06-19,40.9,32.5,0.0,31.3,37
"Hisar, Haryana",2024-06-20,39.7,28.9,1.1,22.6,44
"Hisar, Haryana",2024-06-21,35.8,25.2,3.4,26.6,61
"Hisar, Haryana",2024-06-22,37.6,27.7,0.0,10.8,55
"Hisar, Haryana",2024-06-23,38.8,29.5,0.0,12.8,49
"Hisar, Haryana",2024-06-24,39.1,30.2,0.2,15.5,52
"Hisar, Haryana",2024-06-25,38.8,29.3,0.0,10.8,54
"Hisar, Haryana",2024-06-26,35.5,27.4,21.0,22.7,65
"Hisar, Haryana",2024-06-27,35.2,26.8,3.4,19.2,70
"Hisar, Haryana",2024-06-28,35.8,26.2,8.2,15.3,74
"Hisar, Haryana",2024-06-29,34.0,27.3,2.6,15.6,75
"Hisar, Haryana",2024-06-30,36.1,28.1,0.1,11.5,71
"Hisar, Haryana",2024-07-01,37.0,26.3,22.7,16.3,77
"Hisar, Haryana",2024-07-02,37.2,26.1,14.6,21.4,71
"Hisar, Haryana",2024-07-03,38.2,27.0,10.0,20.6,73
"Hisar, Haryana",2024-07-04,34.1,26.1,16.8,20.2,78
"Hisar, Haryana",2024-07-05,34.5,26.8,1.4,15.6,75
"Hisar, Haryana",2024-07-06,34.2,25.1,5.3,14.5,78
"Hisar, Haryana",2024-07-07,32.8,25.2,44.0,15.8,81
"Hisar, Haryana",2024-07-08,33.5,25.2,22.6,15.0,77
"Hisar, Haryana",2024-07-09,33.8,25.6,0.6,8.4,75
"Hisar, Haryana",2024-07-10,35.2,25.9,3.1,11.2,75
"Hisar, Haryana",2024-07-11,37.6,28.6,0.0,18.7,66
"Hisar, Haryana",2024-07-12,37.8,27.4,0.7,17.4,69
"Hisar, Haryana",2024-07-13,33.8,25.9,1.6,11.1,74
"Hisar, Haryana",2024-07-14,35.5,27.0,0.3,15.8,70
"Hisar, Haryana",2024-07-15,35.8,28.0,0.2,14.8,69
"Hisar, Haryana",2024-07-16,35.4,28.2,1.5,13.5,72
"Hisar, Haryana",2024-07-17,36.0,29.0,0.1,13.4,72
"Hisar, Haryana",2024-07-18,36.2,28.6,0.0,9.3,71
"Hisar, Haryana",2024-07-19,36.0,28.5,0.0,12.4,71
"Hisar, Haryana",2024-07-20,36.5,28.5,0.1,14.9,69
"Hisar, Haryana",2024-07-21,37.0,29.1,0.0,14.4,66
"Hisar, Haryana",2024-07-22,38.2,29.4,0.0,15.3,67
"Hisar, Haryana",2024-07-23,36.2,28.5,1.5,15.8,72
"Hisar, Haryana",2024-07-24,36.7,27.6,1.5,21.5,71
"Hisar, Haryana",2024-07-25,36.4,27.0,0.8,10.4,76
"Hisar, Haryana",2024-07-26,34.0,26.7,21.9,12.4,79
"Hisar, Haryana",2024-07-27,36.2,27.2,2.3,10.7,72
"Hisar, Haryana",2024-07-28,36.8,29.4,0.4,14.4,68
"Hisar, Haryana",2024-07-29,37.7,29.2,0.0,16.6,66
"Hisar, Haryana",2024-07-30,38.0,30.1,0.0,11.7,65
"Hisar, Haryana",2024-07-31,37.5,27.7,32.1,17.7,74
"Hisar, Haryana",2024-08-01,30.8,26.6,18.0,15.0,87
"Hisar, Haryana",2024-08-02,33.5,26.4,1.9,15.9,82
"Hisar, Haryana",2024-08-03,33.8,26.5,1.2,19.0,78
"Hisar, Haryana",2024-08-04,34.3,27.1,0.0,20.5,73
"Hisar, Haryana",2024-08-05,33.4,28.0,0.7,25.6,71
"Hisar, Haryana",2024-08-06,33.2,27.2,0.6,16.4,74
"Hisar, Haryana",2024-08-07,32.0,26.1,14.5,16.6,83
"Hisar, Haryana",2024-08-08,32.2,25.4,4.7,12.8,81
"Hisar, Haryana",2024-08-09,32.7,24.9,7.3,10.8,82
"Hisar, Haryana",2024-08-10,32.8,25.9,14.1,10.5,85
"Hisar, Haryana",2024-08-11,30.8,24.8,30.2,11.8,88
"Hisar, Haryana",2024-08-12,31.6,25.8,14.6,12.4,87
"Hisar, Haryana",2024-08-13,31.5,25.4,13.0,9.1,87
"Hisar, Haryana",2024-08-14,32.0,25.9,21.9,11.7,89
"Hisar, Haryana",2024-08-15,32.3,26.3,17.6,8.0,87
"Hisar, Haryana",2024-08-16,32.2,25.6,9.7,14.1,86
"Hisar, Haryana",2024-08-17,32.0,25.3,1.3,10.6,81
"Hisar, Haryana",2024-08-18,32.8,26.3,0.5,15.4,79
"Hisar, Haryana",2024-08-19,32.7,26.6,1.9,16.9,80
"Hisar, Haryana",2024-08-20,33.7,26.8,7.5,12.0,78
"Hisar, Haryana",2024-08-21,33.6,26.4,0.2,14.3,80
"Hisar, Haryana",2024-08-22,34.0,25.7,0.1,10.8,79
"Hisar, Haryana",2024-08-23,32.8,24.9,18.3,9.2,81
"Hisar, Haryana",2024-08-24,32.6,26.0,0.9,11.2,80
"Hisar, Haryana",2024-08-25,33.5,26.2,8.3,16.6,77
"Hisar, Haryana",2024-08-26,32.9,27.2,1.8,22.4,77
"Hisar, Haryana",2024-08-27,31.4,25.0,24.2,25.1,82
"Hisar, Haryana",2024-08-28,31.4,24.5,12.5,18.4,86
"Hisar, Haryana",2024-08-29,30.4,24.7,7.3,19.1,85
"Hisar, Haryana",2024-08-30,32.4,25.5,0.4,12.4,83
"Hisar, Haryana",2024-08-31,33.5,25.7,0.4,11.5,77
"Hisar, Haryana",2024-09-01,33.5,26.1,1.3,9.2,79
"Hisar, Haryana",2024-09-02,32.2,25.4,3.3,15.9,84
"Hisar, Haryana",2024-09-03,31.9,25.8,8.5,14.9,80
"Hisar, Haryana",2024-09-04,31.3,24.9,7.3,10.1,88
"Hisar, Haryana",2024-09-05,31.8,24.1,1.4,9.4,85
"Hisar, Haryana",2024-09-06,31.5,24.6,7.4,11.4,87
"Hisar, Haryana",2024-09-07,30.6,24.9,1.1,9.2,85
"Hisar, Haryana",2024-09-08,31.0,25.1,0.1,4.9,84
"Hisar, Haryana",2024-09-09,33.1,25.6,0.1,6.3,79
"Hisar, Haryana",2024-09-10,31.5,25.8,10.3,17.3,86
"Hisar, Haryana",2024-09-11,32.7,24.6,0.3,8.2,82
"Hisar, Haryana",2024-09-12,31.6,25.2,5.8,10.7,82
"Hisar, Haryana",2024-09-13,33.0,23.8,6.3,22.3,82
"Hisar, Haryana",2024-09-14,32.0,24.5,0.1,15.3,74
"Hisar, Haryana",2024-09-15,33.1,23.6,0.0,15.1,67
"Hisar, Haryana",2024-09-16,34.2,23.1,0.0,13.8,65
"Hisar, Haryana",2024-09-17,33.8,23.0,0.0,10.7,67
"Hisar, Haryana",2024-09-18,31.8,23.9,7.4,15.3,77
"Hisar, Haryana",2024-09-19,30.0,23.8,5.7,17.3,80
"Hisar, Haryana",2024-09-20,32.3,23.4,0.0,11.4,79
"Hisar, Haryana",2024-09-21,32.2,24.8,0.0,8.2,76
"Hisar, Haryana",2024-09-22,33.8,24.8,0.0,7.6,72
"Hisar, Haryana",2024-09-23,35.4,24.9,0.0,6.6,72
"Hisar, Haryana",2024-09-24,35.0,25.6,0.0,6.8,69
"Hisar, Haryana",2024-09-25,34.7,26.5,0.0,17.9,71
"Hisar, Haryana",2024-09-26,32.0,26.6,0.8,16.6,78
"Hisar, Haryana",2024-09-27,32.5,25.2,0.2,10.9,75
"Hisar, Haryana",2024-09-28,33.1,24.0,0.0,11.2,73
"Hisar, Haryana",2024-09-29,32.8,24.1,0.1,9.2,74
"Hisar, Haryana",2024-09-30,34.3,24.1,0.0,13.1,70
"Hisar, Haryana",2024-10-01,36.0,23.9,0.0,15.2,65
"Hisar, Haryana",2024-10-02,37.0,24.6,0.0,17.4,61
"Hisar, Haryana",2024-10-03,36.5,24.3,0.0,12.6,54
"Hisar, Haryana",2024-10-04,36.5,24.3,0.0,13.4,50
"Hisar, Haryana",2024-10-05,35.8,24.9,0.0,13.2,52
"Hisar, Haryana",2024-10-06,34.5,22.8,0.0,16.2,52
"Hisar, Haryana",2024-10-07,33.8,21.6,0.0,9.8,61
"Hisar, Haryana",2024-10-08,33.5,21.6,0.0,11.0,58
"Hisar, Haryana",2024-10-09,33.2,21.9,0.0,11.6,57
"Hisar, Haryana",2024-10-10,33.2,21.4,0.0,9.8,51
"Hisar, Haryana",2024-10-11,32.2,19.5,0.0,10.0,52
"Hisar, Haryana",2024-10-12,32.8,20.0,0.0,10.5,54
"Hisar, Haryana",2024-10-13,32.9,19.2,0.0,11.9,55
"Hisar, Haryana",2024-10-14,32.8,20.1,0.0,11.0,51
"Hisar, Haryana",2024-10-15,33.2,19.1,0.0,10.3,47
"Hisar, Haryana",2024-10-16,34.0,18.9,0.0,9.6,53
"Hisar, Haryana",2024-10-17,34.5,20.2,0.0,9.4,54
"Hisar, Haryana",2024-10-18,34.2,20.4,0.0,10.4,56
"Hisar, Haryana",2024-10-19,35.0,20.1,0.0,11.0,53
"Hisar, Haryana",2024-10-20,33.6,19.4,0.0,10.4,59
"Hisar, Haryana",2024-10-21,32.7,20.6,0.0,8.5,67
"Hisar, Haryana",2024-10-22,31.8,20.1,0.0,10.9,67
"Hisar, Haryana",2024-10-23,32.4,20.9,0.0,11.4,60
"Hisar, Haryana",2024-10-24,33.0,19.9,0.0,16.7,59
"Hisar, Haryana",2024-10-25,32.3,19.9,0.0,15.1,63
"Hisar, Haryana",2024-10-26,32.8,19.6,0.0,9.6,66
"Hisar, Haryana",2024-10-27,32.5,19.8,0.0,9.9,67
"Hisar, Haryana",2024-10-28,33.4,21.1,0.0,13.6,65
"Hisar, Haryana",2024-10-29,34.8,22.2,0.0,11.0,62
"Hisar, Haryana",2024-10-30,35.0,20.9,0.0,10.7,62
"Hisar, Haryana",2024-10-31,32.6,20.4,0.0,15.0,60
"Hisar, Haryana",2024-11-01,32.8,18.9,0.0,14.1,56
"Hisar, Haryana",2024-11-02,32.1,18.6,0.0,8.8,59
"Hisar, Haryana",2024-11-03,31.0,17.2,0.0,9.5,61
"Hisar, Haryana",2024-11-04,30.8,15.8,0.0,8.4,63
"Hisar, Haryana",2024-11-05,30.5,17.7,0.0,11.2,66
"Hisar, Haryana",2024-11-06,30.6,18.0,0.0,7.4,70
"Hisar, Haryana",2024-11-07,30.6,18.4,0.0,7.7,70
"Hisar, Haryana",2024-11-08,31.2,19.4,0.0,9.7,69
"Hisar, Haryana",2024-11-09,30.9,20.0,0.0,9.6,69
"Hisar, Haryana",2024-11-10,30.0,18.5,0.0,8.6,72
"Hisar, Haryana",2024-11-11,30.2,18.4,0.0,8.4,72
"Hisar, Haryana",2024-11-12,30.5,17.1,0.0,13.8,66
"Hisar, Haryana",2024-11-13,29.1,16.4,0.0,8.3,65
"Hisar, Haryana",2024-11-14,29.0,16.2,0.0,10.1,65
"Hisar, Haryana",2024-11-15,28.5,16.0,0.0,11.7,63
"Hisar, Haryana",2024-11-16,28.4,15.9,0.0,9.0,63
"Hisar, Haryana",2024-11-17,26.4,15.4,0.0,9.4,67
"Hisar, Haryana",2024-11-18,25.7,13.4,0.0,7.9,62
"Hisar, Haryana",2024-11-19,25.5,11.4,0.0,7.7,56
"Hisar, Haryana",2024-11-20,25.6,11.1,0.0,6.6,53
"Hisar, Haryana",2024-11-21,25.8,10.6,0.0,5.2,52
"Hisar, Haryana",2024-11-22,26.4,11.5,0.0,7.8,54
"Hisar, Haryana",2024-11-23,28.0,13.3,0.0,10.9,52
"Hisar, Haryana",2024-11-24,27.5,14.2,0.0,11.3,53
"Hisar, Haryana",2024-11-25,25.5,13.3,0.0,9.7,65
"Hisar, Haryana",2024-11-26,25.4,11.8,0.0,7.1,61
"Hisar, Haryana",2024-11-27,25.6,11.9,0.0,7.0,58
"Hisar, Haryana",2024-11-28,25.1,10.4,0.0,4.6,60
"Hisar, Haryana",2024-11-29,24.2,10.5,0.0,7.0,67
"Hisar, Haryana",2024-11-30,24.4,11.6,0.0,9.5,67
"Hisar, Haryana",2024-12-01,24.9,12.5,0.0,7.7,65
"Hisar, Haryana",2024-12-02,25.3,12.6,0.0,8.5,65
"Hisar, Haryana",2024-12-03,25.5,13.4,0.0,11.5,62
"Hisar, Haryana",2024-12-04,24.9,14.2,0.0,13.1,54
"Hisar, Haryana",2024-12-05,23.9,10.6,0.0,11.1,47
"Hisar, Haryana",2024-12-06,23.5,9.9,0.0,8.5,53
"Hisar, Haryana",2024-12-07,22.6,8.4,0.0,11.2,53
"Hisar, Haryana",2024-12-08,21.9,9.7,0.0,20.2,61
"Hisar, Haryana",2024-12-09,19.6,8.8,0.0,9.4,74
"Hisar, Haryana",2024-12-10,19.7,7.8,0.0,10.8,55
"Hisar, Haryana",2024-12-11,20.0,6.8,0.0,10.0,51
"Hisar, Haryana",2024-12-12,20.0,6.3,0.0,10.4,59
"Hisar, Haryana",2024-12-13,20.4,7.8,0.0,15.4,50
"Hisar, Haryana",2024-12-14,20.1,7.1,0.0,12.7,48
"Hisar, Haryana",2024-12-15,20.5,5.8,0.0,9.3,57
"Hisar, Haryana",2024-12-16,20.4,4.7,0.0,5.5,69
"Hisar, Haryana",2024-12-17,19.9,5.2,0.0,9.1,71
"Hisar, Haryana",2024-12-18,19.5,4.9,0.0,8.0,66
"Hisar, Haryana",2024-12-19,20.0,5.1,0.0,10.2,68
"Hisar, Haryana",2024-12-20,21.1,7.9,0.0,9.6,73
"Hisar, Haryana",2024-12-21,20.5,7.2,0.0,7.7,73
"Hisar, Haryana",2024-12-22,21.3,8.1,0.0,16.7,71
"Hisar, Haryana",2024-12-23,15.8,12.4,14.6,15.8,85
"Hisar, Haryana",2024-12-24,19.5,10.2,0.2,12.9,79
"Hisar, Haryana",2024-12-25,20.3,8.2,0.0,7.6,79
"Hisar, Haryana",2024-12-26,21.0,7.7,0.0,9.9,77
"Hisar, Haryana",2024-12-27,18.2,12.9,8.9,16.2,88
"Hisar, Haryana",2024-12-28,19.2,10.1,7.7,13.4,83
"Hisar, Haryana",2024-12-29,18.5,8.6,0.0,10.1,85
"Hisar, Haryana",2024-12-30,18.5,8.3,0.0,9.6,86
"Hisar, Haryana",2024-12-31,17.0,5.7,0.0,5.1,89
"Hisar, Haryana",2025-01-01,17.2,5.6,0.0,8.0,88
"Hisar, Haryana",2025-01-02,18.4,6.8,0.0,8.0,87
"Hisar, Haryana",2025-01-03,19.8,6.3,0.0,5.9,88
"Hisar, Haryana",2025-01-04,21.8,6.3,0.0,11.1,90
"Hisar, Haryana",2025-01-05,19.2,10.9,0.2,10.7,90
"Hisar, Haryana",2025-01-06,17.8,9.4,0.1,10.3,90
"Hisar, Haryana",2025-01-07,18.0,9.0,0.0,13.2,84
"Hisar, Haryana",2025-01-08,19.1,7.2,0.0,12.0,70
"Hisar, Haryana",2025-01-09,19.8,5.5,0.0,9.2,76
"Hisar, Haryana",2025-01-10,19.2,6.4,0.0,11.5,85
"Hisar, Haryana",2025-01-11,13.4,8.6,13.0,15.6,94
"Hisar, Haryana",2025-01-12,15.9,9.2,8.3,11.1,91
"Hisar, Haryana",2025-01-13,18.9,7.9,0.0,12.2,86
"Hisar, Haryana",2025-01-14,18.9,6.8,0.0,8.4,83
"Hisar, Haryana",2025-01-15,17.9,5.7,0.0,8.2,89
"Hisar, Haryana",2025-01-16,18.8,9.6,0.0,8.8,83
"Hisar, Haryana",2025-01-17,18.0,7.1,0.0,9.9,85
"Hisar, Haryana",2025-01-18,17.1,5.9,0.0,6.8,88
"Hisar, Haryana",2025-01-19,20.9,7.8,0.0,7.7,89
"Hisar, Haryana",2025-01-20,21.8,10.1,0.0,8.9,85
"Hisar, Haryana",2025-01-21,21.1,9.2,0.0,9.0,79
"Hisar, Haryana",2025-01-22,21.3,9.4,0.0,9.1,79
"Hisar, Haryana",2025-01-23,21.9,9.1,0.0,12.4,73
"Hisar, Haryana",2025-01-24,21.0,8.8,0.0,12.7,64
"Hisar, Haryana",2025-01-25,20.9,7.1,0.0,11.3,58
"Hisar, Haryana",2025-01-26,21.4,6.9,0.0,10.1,56
"Hisar, Haryana",2025-01-27,21.9,5.2,0.0,8.0,63
"Hisar, Haryana",2025-01-28,22.4,6.4,0.0,11.6,62
"Hisar, Haryana",2025-01-29,22.9,9.2,0.0,14.7,70
"Hisar, Haryana",2025-01-30,22.9,10.7,0.0,12.9,77
"Hisar, Haryana",2025-01-31,22.8,10.4,0.0,9.7,84
"Hisar, Haryana",2025-02-01,23.2,11.5,0.1,10.5,80
"Hisar, Haryana",2025-02-02,21.9,10.1,0.0,12.7,75
"Hisar, Haryana",2025-02-03,21.8,8.6,0.0,12.0,65
"Hisar, Haryana",2025-02-04,20.9,11.1,1.3,15.1,74
"Hisar, Haryana",2025-02-05,21.4,7.7,0.0,8.9,66
"Hisar, Haryana",2025-02-06,21.1,7.8,0.0,15.5,59
"Hisar, Haryana",2025-02-07,21.0,9.2,0.0,16.7,54
"Hisar, Haryana",2025-02-08,22.6,9.1,0.0,11.5,59
"Hisar, Haryana",2025-02-09,24.0,9.4,0.0,5.6,69
"Hisar, Haryana",2025-02-10,25.2,10.1,0.0,11.4,71
"Hisar, Haryana",2025-02-11,25.4,10.9,0.0,11.2,72
"Hisar, Haryana",2025-02-12,23.8,12.1,0.0,15.3,58
"Hisar, Haryana",2025-02-13,23.2,10.4,0.0,13.5,58
"Hisar, Haryana",2025-02-14,24.5,10.1,0.0,10.8,56
"Hisar, Haryana",2025-02-15,23.8,12.2,0.0,14.6,59
"Hisar, Haryana",2025-02-16,24.9,11.3,0.5,10.4,68
"Hisar, Haryana",2025-02-17,26.5,12.2,0.4,7.5,66
"Hisar, Haryana",2025-02-18,26.5,15.6,0.0,11.7,57
"Hisar, Haryana",2025-02-19,26.9,13.4,2.6,18.1,58
"Hisar, Haryana",2025-02-20,24.0,14.0,5.8,21.5,79
"Hisar, Haryana",2025-02-21,22.9,10.8,0.0,11.1,78
"Hisar, Haryana",2025-02-22,23.5,12.1,0.0,11.3,71
"Hisar, Haryana",2025-02-23,24.8,11.3,0.0,8.5,65
"Hisar, Haryana",2025-02-24,26.5,11.4,0.0,9.5,65
"Hisar, Haryana",2025-02-25,26.0,13.6,0.0,15.9,68
"Hisar, Haryana",2025-02-26,28.0,17.5,0.0,13.9,64
"Hisar, Haryana",2025-02-27,21.6,18.2,2.1,20.0,79
"Hisar, Haryana",2025-02-28,23.9,17.0,8.7,17.7,77
"Hisar, Haryana",2025-03-01,23.9,14.6,0.0,11.1,83
"Hisar, Haryana",2025-03-02,24.9,13.1,0.0,12.6,65
"Hisar, Haryana",2025-03-03,28.0,11.0,0.0,22.9,62
"Hisar, Haryana",2025-03-04,24.0,12.6,0.0,19.6,60
"Hisar, Haryana",2025-03-05,24.6,10.7,0.0,23.1,41
"Hisar, Haryana",2025-03-06,28.6,11.5,0.0,12.5,36
"Hisar, Haryana",2025-03-07,29.5,11.6,0.0,12.6,44
"Hisar, Haryana",2025-03-08,30.6,13.4,0.0,11.3,43
"Hisar, Haryana",2025-03-09,31.0,16.1,0.0,18.3,51
"Hisar, Haryana",2025-03-10,31.1,17.5,0.0,16.1,57
"Hisar, Haryana",2025-03-11,31.5,18.4,0.0,11.7,58
"Hisar, Haryana",2025-03-12,31.8,17.1,0.0,12.3,54
"Hisar, Haryana",2025-03-13,30.5,18.7,3.5,11.9,59
"Hisar, Haryana",2025-03-14,33.0,17.3,0.0,23.0,61
"Hisar, Haryana",2025-03-15,27.2,16.2,4.4,16.7,65
"Hisar, Haryana",2025-03-16,28.3,14.9,0.0,12.1,59
"Hisar, Haryana",2025-03-17,27.4,13.9,0.0,14.0,57
"Hisar, Haryana",2025-03-18,29.5,13.4,0.0,9.2,54
"Hisar, Haryana",2025-03-19,30.9,14.9,0.0,15.3,46
"Hisar, Haryana",2025-03-20,31.1,15.2,0.0,13.1,41
"Hisar, Haryana",2025-03-21,31.5,16.6,0.0,15.1,41
"Hisar, Haryana",2025-03-22,31.5,16.2,0.0,12.3,37
"Hisar, Haryana",2025-03-23,33.0,15.7,0.0,11.8,37
"Hisar, Haryana",2025-03-24,34.2,16.4,0.0,11.7,39
"Hisar, Haryana",2025-03-25,35.4,18.6,0.0,15.7,41
"Hisar, Haryana",2025-03-26,38.1,19.9,0.0,16.4,36
"Hisar, Haryana",2025-03-27,35.8,22.2,0.0,13.4,27
"Hisar, Haryana",2025-03-28,29.9,17.4,0.0,15.1,24
"Hisar, Haryana",2025-03-29,29.9,15.0,0.0,19.6,22
"Hisar, Haryana",2025-03-30,31.8,15.2,0.0,12.3,24
"Hisar, Haryana",2025-03-31,33.6,16.2,0.0,12.1,22
"Hisar, Haryana",2025-04-01,33.9,17.6,0.0,12.8,22
"Hisar, Haryana",2025-04-02,35.7,16.6,0.0,10.7,22
"Hisar, Haryana",2025-04-03,37.2,18.2,0.0,22.2,22
"Hisar, Haryana",2025-04-04,36.5,19.4,0.0,13.3,20
"Hisar, Haryana",2025-04-05,35.6,19.8,0.0,12.2,25
"Hisar, Haryana",2025-04-06,38.7,20.4,0.0,8.5,26
"Hisar, Haryana",2025-04-07,40.2,22.4,0.0,14.9,25
"Hisar, Haryana",2025-04-08,40.8,24.5,0.0,18.7,26
"Hisar, Haryana",2025-04-09,41.2,25.5,0.0,14.1,25
"Hisar, Haryana",2025-04-10,39.5,24.5,0.0,23.4,28
"Hisar, Haryana",2025-04-11,35.5,23.9,1.1,18.3,45
"Hisar, Haryana",2025-04-12,34.8,20.1,0.0,17.3,47
"Hisar, Haryana",2025-04-13,36.0,20.6,0.0,10.6,39
"Hisar, Haryana",2025-04-14,37.3,22.0,0.0,13.5,36
"Hisar, Haryana",2025-04-15,38.2,24.5,0.0,12.9,35
"Hisar, Haryana",2025-04-16,39.7,25.3,0.0,13.1,31
"Hisar, Haryana",2025-04-17,41.7,25.2,0.0,13.8,30
"Hisar, Haryana",2025-04-18,42.4,24.4,0.0,25.2,38
"Hisar, Haryana",2025-04-19,41.4,26.3,0.0,20.6,31
"Hisar, Haryana",2025-04-20,41.0,25.4,0.0,17.6,28
"Hisar, Haryana",2025-04-21,39.8,23.5,0.0,15.7,25
"Hisar, Haryana",2025-04-22,39.8,23.1,0.0,14.1,10
"Hisar, Haryana",2025-04-23,39.9,21.2,0.0,13.5,10
"Hisar, Haryana",2025-04-24,40.7,22.2,0.0,14.3,11
"Hisar, Haryana",2025-04-25,41.8,22.6,0.0,14.4,11
"Hisar, Haryana",2025-04-26,39.8,24.0,0.0,14.3,13
"Hisar, Haryana",2025-04-27,41.3,24.0,0.0,15.3,14
"Hisar, Haryana",2025-04-28,41.0,24.6,0.0,12.3,17
"Hisar, Haryana",2025-04-29,39.3,25.0,0.0,17.3,30
"Hisar, Haryana",2025-04-30,38.8,26.0,0.0,14.9,32
"Hisar, Haryana",2025-05-01,38.3,26.6,0.0,17.4,35
"Hisar, Haryana",2025-05-02,33.8,24.4,0.0,20.5,48
"Hisar, Haryana",2025-05-03,36.6,23.3,0.9,15.6,48
"Hisar, Haryana",2025-05-04,39.0,23.2,5.4,12.6,47
"Hisar, Haryana",2025-05-05,35.8,22.8,0.1,13.4,51
"Hisar, Haryana",2025-05-06,35.1,23.1,0.0,17.9,53
"Hisar, Haryana",2025-05-07,35.5,24.5,0.4,18.6,49
"Hisar, Haryana",2025-05-08,35.8,24.1,1.9,14.4,52
"Hisar, Haryana",2025-05-09,36.7,24.8,1.5,13.3,54
"Hisar, Haryana",2025-05-10,37.9,25.0,0.2,11.2,50
"Hisar, Haryana",2025-05-11,39.3,25.4,0.0,13.6,43
"Hisar, Haryana",2025-05-12,40.3,24.0,0.0,13.1,32
"Hisar, Haryana",2025-05-13,40.8,27.1,0.0,21.4,26
"Hisar, Haryana",2025-05-14,41.8,24.9,0.0,13.0,27
"Hisar, Haryana",2025-05-15,42.5,25.8,0.0,12.3,25
"Hisar, Haryana",2025-05-16,42.9,29.0,0.0,21.5,21
"Hisar, Haryana",2025-05-17,43.0,29.5,0.0,19.5,22
"Hisar, Haryana",2025-05-18,43.0,30.9,0.0,18.8,24
"Hisar, Haryana",2025-05-19,43.8,28.0,0.0,15.3,33
"Hisar, Haryana",2025-05-20,43.5,26.9,0.0,19.1,34
"Hisar, Haryana",2025-05-21,43.8,29.0,0.0,20.4,31
"Hisar, Haryana",2025-05-22,40.0,28.0,0.0,17.3,45
"Hisar, Haryana",2025-05-23,40.0,27.8,0.0,20.5,45
"Hisar, Haryana",2025-05-24,40.2,27.8,0.6,25.8,44
"Hisar, Haryana",2025-05-25,34.8,23.6,0.0,20.0,53
"Hisar, Haryana",2025-05-26,37.2,25.5,0.4,13.2,55
"Hisar, Haryana",2025-05-27,38.9,27.0,0.0,11.6,47
"Hisar, Haryana",2025-05-28,40.8,28.7,0.0,13.0,43
"Hisar, Haryana",2025-05-29,42.2,30.0,0.0,12.8,32
"Hisar, Haryana",2025-05-30,37.2,29.6,0.0,14.0,38
"Hisar, Haryana",2025-05-31,41.3,26.9,0.0,20.7,38
"Hisar, Haryana",2025-06-01,38.2,26.7,1.0,14.5,39
"Hisar, Haryana",2025-06-02,39.2,25.1,0.0,15.4,39
"Hisar, Haryana",2025-06-03,35.5,24.3,0.0,9.9,54
"Hisar, Haryana",2025-06-04,36.5,23.5,0.5,14.3,50
"Hisar, Haryana",2025-06-05,37.6,24.0,0.0,10.7,42
"Hisar, Haryana",2025-06-06,38.6,25.1,0.0,11.8,40
"Hisar, Haryana",2025-06-07,41.2,27.1,0.0,11.3,34
"Hisar, Haryana",2025-06-08,43.7,28.6,0.0,15.2,31
"Hisar, Haryana",2025-06-09,44.4,28.5,0.0,18.3,24
"Hisar, Haryana",2025-06-10,43.9,30.2,0.0,14.8,20
"Hisar, Haryana",2025-06-11,43.8,30.9,0.0,15.7,23
"Hisar, Haryana",2025-06-12,44.5,29.2,0.0,17.9,31
"Hisar, Haryana",2025-06-13,43.8,31.1,0.0,18.7,42
"Hisar, Haryana",2025-06-14,42.5,30.5,0.0,12.6,42
"Hisar, Haryana",2025-06-15,41.3,31.8,0.0,12.3,44
"Hisar, Haryana",2025-06-16,36.2,29.0,0.2,14.4,59
"Hisar, Haryana",2025-06-17,35.8,24.5,11.7,14.1,70
"Hisar, Haryana",2025-06-18,36.8,26.1,0.0,9.8,62
"Hisar, Haryana",2025-06-19,37.7,27.8,0.0,10.8,59
"Hisar, Haryana",2025-06-20,36.5,28.6,0.0,15.0,62
"Hisar, Haryana",2025-06-21,38.2,28.2,0.0,11.1,60
"Hisar, Haryana",2025-06-22,38.7,29.4,0.5,15.6,60
"Hisar, Haryana",2025-06-23,38.3,29.0,0.6,14.9,58
"Hisar, Haryana",2025-06-24,38.8,28.2,1.6,12.9,65
